audio_file,tempo,transcricao
/workspace/data/synthesized_audio/Q309.wav,0.8963284492492676,how can i check how much storage is being used
/workspace/data/synthesized_audio/Q032.wav,0.833765983581543,how to use the playback buttons
/workspace/data/synthesized_audio/Q398.wav,0.9722976684570312,what can i do if the stand by light keeps blinking
/workspace/data/synthesized_audio/Q286.wav,0.7900784015655518,how can i turn on text to speech
/workspace/data/synthesized_audio/Q052.wav,1.4688773155212402,how can i open the basic menu without the remote control
/workspace/data/synthesized_audio/Q008.wav,0.8872883319854736,how do i open the home screen and open an item
/workspace/data/synthesized_audio/Q306.wav,1.0319855213165283,how can i use the twenty four hour format
/workspace/data/synthesized_audio/Q390.wav,1.6174561977386475,how can i use more help functions to diagnose issues and get more information about the tv
/workspace/data/synthesized_audio/Q205.wav,0.9559473991394043,how do i set up custom a i equalizer
/workspace/data/synthesized_audio/Q196.wav,0.8083417415618896,how to set up motion blur reduction
/workspace/data/synthesized_audio/Q257.wav,1.384796380996704,how do i set up my philip's wireless home speakers to work with ambilite
/workspace/data/synthesized_audio/Q077.wav,0.7569797039031982,how can i set the content rating
/workspace/data/synthesized_audio/Q413.wav,1.4621689319610596,what can i do if h d m i e a r c is not working properly
/workspace/data/synthesized_audio/Q334.wav,1.2613482475280762,how can i view the bluetooth register device information
/workspace/data/synthesized_audio/Q230.wav,0.7642509937286377,how do i set up audio output
/workspace/data/synthesized_audio/Q023.wav,1.0425798892974854,how do i open the channel list while watching t v
/workspace/data/synthesized_audio/Q351.wav,0.7952718734741211,how can i open the photo folder
/workspace/data/synthesized_audio/Q445.wav,0.8397529125213623,what is a m d free sink premium
/workspace/data/synthesized_audio/Q359.wav,1.3659989833831787,what can you tell me about browsing three hundred sixty photo files
/workspace/data/synthesized_audio/Q227.wav,0.9218378067016602,question how do i set up auto volume
/workspace/data/synthesized_audio/Q110.wav,1.41455078125,what can you tell me about h d m i arc and e a r c
/workspace/data/synthesized_audio/Q421.wav,0.8366103172302246,what can i do if i'm unable to pare
/workspace/data/synthesized_audio/Q222.wav,1.2533349990844727,how do i set up drc dynamic range control
/workspace/data/synthesized_audio/Q226.wav,0.8028640747070312,how to set up room calibration
/workspace/data/synthesized_audio/Q248.wav,0.769986629486084,how do i set up lounge light mode
/workspace/data/synthesized_audio/Q214.wav,1.2898051738739014,question how do i set up memi sound personalization
/workspace/data/synthesized_audio/Q187.wav,0.7829062938690186,how to set wide colour gamut
/workspace/data/synthesized_audio/Q046.wav,0.8177096843719482,how do i clean the remote control
/workspace/data/synthesized_audio/Q442.wav,0.872560977935791,what is google tv
/workspace/data/synthesized_audio/Q250.wav,0.89467453956604,how do i set ambylite brightness
/workspace/data/synthesized_audio/Q256.wav,1.2731680870056152,how do i turn on off philip's wireless home speakers that work with ambylite
/workspace/data/synthesized_audio/Q301.wav,0.7214813232421875,how can assess date and time setting
/workspace/data/synthesized_audio/Q314.wav,0.6056432723999023,pre set time
/workspace/data/synthesized_audio/Q013.wav,1.1445560455322266,how do i insert the power cable into the power connector
/workspace/data/synthesized_audio/Q311.wav,0.8470625877380371,how can i set the power on behavior
/workspace/data/synthesized_audio/Q216.wav,1.522998332977295,how do i control the sound settings of my h dm i sound system via ezlink two
/workspace/data/synthesized_audio/Q324.wav,1.2848916053771973,how can i adjust picture and audio in retail mode settings
/workspace/data/synthesized_audio/Q009.wav,0.8506715297698975,how do i find the safety instructions
/workspace/data/synthesized_audio/Q405.wav,1.0622034072875977,what can i do if the picture settings change after a while
/workspace/data/synthesized_audio/Q363.wav,0.8770794868469238,what can you tell me about browsing music files
/workspace/data/synthesized_audio/Q426.wav,1.269622564315796,what should i do to troubleshoot any problems with a phillips t v
/workspace/data/synthesized_audio/Q061.wav,1.0302958488464355,what are the conditions for the channel list copy
/workspace/data/synthesized_audio/Q199.wav,0.7926025390625,how do i format the picture manually
/workspace/data/synthesized_audio/Q249.wav,1.1717393398284912,how do i set the duration in minutes of the lounge light mode
/workspace/data/synthesized_audio/Q072.wav,0.9089267253875732,how to unlock a channel
/workspace/data/synthesized_audio/Q284.wav,0.9125125408172607,how can i switch on accessibility
/workspace/data/synthesized_audio/Q270.wav,0.9618682861328125,what you can tell me about youtube music app
/workspace/data/synthesized_audio/Q177.wav,0.7196917533874512,how to set video level
/workspace/data/synthesized_audio/Q172.wav,1.0391521453857422,how to set automatic picture and movie style
/workspace/data/synthesized_audio/Q192.wav,0.7785208225250244,how do i set up noise reduction
/workspace/data/synthesized_audio/Q117.wav,0.7488324642181396,could you tell me more about ezelink
/workspace/data/synthesized_audio/Q264.wav,0.8020966053009033,what you can tell me about apps
/workspace/data/synthesized_audio/Q415.wav,1.0658345222473145,what can i do if u s b file playback is choppy
/workspace/data/synthesized_audio/Q224.wav,0.7902495861053467,how do i set up sound stage
/workspace/data/synthesized_audio/Q221.wav,0.7523291110992432,how do i set up surround sound
/workspace/data/synthesized_audio/Q005.wav,0.826214075088501,how to do a search on google tv
/workspace/data/synthesized_audio/Q140.wav,0.9371764659881592,how can i adjust the volume in headphones
/workspace/data/synthesized_audio/Q313.wav,1.1592614650726318,how can i set the screen off to save energy consumption
/workspace/data/synthesized_audio/Q364.wav,0.8582994937896729,how can i playing music files
/workspace/data/synthesized_audio/Q316.wav,0.7513272762298584,what i need to use google cast
/workspace/data/synthesized_audio/Q308.wav,1.0908162593841553,how can i set the keyboard layout for u s b keyboard
/workspace/data/synthesized_audio/Q418.wav,1.1853363513946533,what can i do if the p c and internet connection are slow
/workspace/data/synthesized_audio/Q190.wav,0.8607861995697021,how to set sharpness
/workspace/data/synthesized_audio/Q409.wav,1.0870232582092285,what can i do if the computer picture is not stable
/workspace/data/synthesized_audio/Q403.wav,0.9228894710540771,what can i do about poor antenna reception
/workspace/data/synthesized_audio/Q252.wav,0.7995753288269043,how do i set ambilite wall colour
/workspace/data/synthesized_audio/Q298.wav,1.2127981185913086,does this television contain open source software
/workspace/data/synthesized_audio/Q094.wav,0.9271471500396729,how can i create a list of favorite channels
/workspace/data/synthesized_audio/Q305.wav,0.6883485317230225,how can i set the time zone
/workspace/data/synthesized_audio/Q071.wav,0.7286889553070068,how to lock a channel
/workspace/data/synthesized_audio/Q223.wav,0.7717959880828857,how do i set up height speakers
/workspace/data/synthesized_audio/Q109.wav,0.8917224407196045,what can you tell me about copy protection
/workspace/data/synthesized_audio/Q057.wav,1.0622797012329102,how can i start a manual channel update on my t v
/workspace/data/synthesized_audio/Q356.wav,1.0132596492767334,how can i open three hundred sixty photos folder
/workspace/data/synthesized_audio/Q251.wav,0.803037166595459,how do i set ambylite saturation
/workspace/data/synthesized_audio/Q437.wav,0.7910902500152588,transportation in low temperatures
/workspace/data/synthesized_audio/Q297.wav,1.0411276817321777,how can i display t v status information
/workspace/data/synthesized_audio/Q337.wav,0.9586210250854492,how can i update the remote control software
/workspace/data/synthesized_audio/Q107.wav,0.9660909175872803,what can you tell me about h d m i quality
/workspace/data/synthesized_audio/Q089.wav,1.0021891593933105,how can i find service navigation
/workspace/data/synthesized_audio/Q164.wav,0.8653249740600586,how to configure network and internet
/workspace/data/synthesized_audio/Q354.wav,1.0004143714904785,what can you tell me about browsing photo files
/workspace/data/synthesized_audio/Q217.wav,0.768446683883667,how do i set the sound style
/workspace/data/synthesized_audio/Q449.wav,0.8592934608459473,what is the copyright of the wi fi alliance
/workspace/data/synthesized_audio/Q318.wav,0.93056321144104,how can i cast an app to the t v screen
/workspace/data/synthesized_audio/Q304.wav,0.6430094242095947,how can i set the time
/workspace/data/synthesized_audio/Q119.wav,1.4313700199127197,how can i set the signal quality for each h d m i connector
/workspace/data/synthesized_audio/Q122.wav,0.690453290939331,ultra h d options
/workspace/data/synthesized_audio/Q319.wav,1.0543959140777588,how can i enable or disable the system sounds
/workspace/data/synthesized_audio/Q236.wav,0.7269878387451172,how do i turn on ambylite
/workspace/data/synthesized_audio/Q066.wav,1.1598544120788574,how to upload channel list to an installed t v s
/workspace/data/synthesized_audio/Q348.wav,1.0193650722503662,can you show me the control bar to play videos
/workspace/data/synthesized_audio/Q210.wav,1.198258876800537,how do i set up a d t s play five compatible device
/workspace/data/synthesized_audio/Q127.wav,1.0974149703979492,what can you tell me about h d r ten plus or dolby
/workspace/data/synthesized_audio/Q049.wav,0.9352521896362305,how i can switch the t v to stand by
/workspace/data/synthesized_audio/Q215.wav,1.0872611999511719,how do i test my hearing and set up my hearing profile
/workspace/data/synthesized_audio/Q353.wav,0.9826085567474365,can you show me the control bar to play videos
/workspace/data/synthesized_audio/Q014.wav,1.1681628227233887,how to insert the antenna plug into the antenna socket
/workspace/data/synthesized_audio/Q388.wav,0.7662389278411865,how can i open help
/workspace/data/synthesized_audio/Q175.wav,0.937976598739624,how do i set the backlight contrast
/workspace/data/synthesized_audio/Q368.wav,1.471712350845337,how do i start a game on a game console or computer for the first time
/workspace/data/synthesized_audio/Q320.wav,1.4478933811187744,how can i set a new code or reset the change code for child lock
/workspace/data/synthesized_audio/Q366.wav,0.945361852645874,how do i install games from the play store
/workspace/data/synthesized_audio/Q340.wav,1.3247625827789307,how can i add a folder or a phial to the favorite's menu
/workspace/data/synthesized_audio/Q229.wav,0.9812173843383789,how do i set up dolby atmo's notification
/workspace/data/synthesized_audio/Q064.wav,0.9665226936340332,how can i check the current version of the channel list
/workspace/data/synthesized_audio/Q111.wav,0.9794228076934814,what can you tell me about h d m i e a r c
/workspace/data/synthesized_audio/Q160.wav,1.1910405158996582,do you have any notes for a m d graphics card users
/workspace/data/synthesized_audio/Q161.wav,1.074711561203003,how do i connect my t v to the internet wirelessly
/workspace/data/synthesized_audio/Q081.wav,0.8760900497436523,what is audio language
/workspace/data/synthesized_audio/Q121.wav,1.270780324935913,what is the maximum allowed in the setting standard to ultra h d
/workspace/data/synthesized_audio/Q219.wav,1.0692510604858398,how do i adjust the treble level
/workspace/data/synthesized_audio/Q044.wav,1.2873001098632812,how do i use a remote control that uses i r infrared
/workspace/data/synthesized_audio/Q084.wav,1.2238914966583252,how can i set the mixed volume in audio description
/workspace/data/synthesized_audio/Q246.wav,0.8856637477874756,how do i set the ambasleep color
/workspace/data/synthesized_audio/Q209.wav,1.0642552375793457,how do i stream audio wirelessly to my speakers
/workspace/data/synthesized_audio/Q128.wav,1.2104196548461914,premium g sync games for supported t v models
/workspace/data/synthesized_audio/Q344.wav,1.8737704753875732,how could i view my photos or play music and videos from a connected usb flash drive or usb hard drive
/workspace/data/synthesized_audio/Q440.wav,0.8608548641204834,what are the terms of use t v
/workspace/data/synthesized_audio/Q191.wav,0.7864539623260498,how do i set up texture enhancement
/workspace/data/synthesized_audio/Q258.wav,1.9498567581176758,how do i view the current configuration of philip's wireless home speakers with ambilite network and speaker le d's
/workspace/data/synthesized_audio/Q120.wav,1.2683982849121094,what is the maximum allowed in the setting optimal to ultra h d
/workspace/data/synthesized_audio/Q159.wav,1.133716344833374,do you have any notes for invideographics card users
/workspace/data/synthesized_audio/Q237.wav,0.7490863800048828,how do i follow video
/workspace/data/synthesized_audio/Q451.wav,0.955071210861206,what are the copyrights of other trademarks
/workspace/data/synthesized_audio/Q416.wav,1.3054530620574951,what can i do if the wi fi network not found or distorted
/workspace/data/synthesized_audio/Q431.wav,1.1448509693145752,what is the risk of injury or damage to the t v
/workspace/data/synthesized_audio/Q142.wav,0.9002392292022705,how can i connect a u s b keyboard
/workspace/data/synthesized_audio/Q033.wav,1.022913932800293,how do i open or close the t v guide
/workspace/data/synthesized_audio/Q254.wav,0.8402619361877441,how do i adjust ambylite's warm white
/workspace/data/synthesized_audio/Q129.wav,1.3625776767730713,how to connect home theater system with h d m i rc e a r c
/workspace/data/synthesized_audio/Q317.wav,1.0087602138519287,what can you tell me about apps with google cast
/workspace/data/synthesized_audio/Q054.wav,1.0268146991729736,how can i change channels without the remote control
/workspace/data/synthesized_audio/Q401.wav,1.2184312343597412,what can i do if there's no picture or if the picture is distorted
/workspace/data/synthesized_audio/Q425.wav,1.199575662612915,how can i change the language back to language in basic mode
/workspace/data/synthesized_audio/Q241.wav,0.5508718490600586,how to follow app
/workspace/data/synthesized_audio/Q133.wav,0.8341014385223389,what can i do if sound with loud noise
/workspace/data/synthesized_audio/Q063.wav,1.049905776977539,how can i copy a channel list
/workspace/data/synthesized_audio/Q360.wav,0.7769503593444824,how can i open music folder
/workspace/data/synthesized_audio/Q149.wav,1.1384780406951904,how can i stop watching the u s b storage content
/workspace/data/synthesized_audio/Q087.wav,1.4946174621582031,how can i set the dialogue enhancement in universal in hanchmo
/workspace/data/synthesized_audio/Q396.wav,1.4263155460357666,what can i do if the tv makes a creaking sound at start up or when switching off
/workspace/data/synthesized_audio/Q136.wav,1.0499680042266846,what can you tell me about digital audio out optical
/workspace/data/synthesized_audio/Q341.wav,0.7527315616607666,how can i view favorite files
/workspace/data/synthesized_audio/Q098.wav,0.8393332958221436,tell me what is t v guide data
/workspace/data/synthesized_audio/Q346.wav,0.7224817276000977,how can i open video folder
/workspace/data/synthesized_audio/Q412.wav,1.1363728046417236,what can i do if h dm i ezylink is not working
/workspace/data/synthesized_audio/Q276.wav,1.5004444122314453,what you can tell me about google play store and what is need to use
/workspace/data/synthesized_audio/Q220.wav,0.8360469341278076,how do i customize the equalizer
/workspace/data/synthesized_audio/Q059.wav,1.6549837589263916,what should i select after accessing the antenna cable installation option
/workspace/data/synthesized_audio/Q043.wav,0.7438714504241943,how do i perform a voice search
/workspace/data/synthesized_audio/Q183.wav,0.6938431262969971,how to set colour
/workspace/data/synthesized_audio/Q086.wav,1.0573387145996094,how can i select speech in audio description
/workspace/data/synthesized_audio/Q168.wav,1.0175879001617432,how to access the quick menu and t v settings
/workspace/data/synthesized_audio/Q076.wav,1.0631916522979736,how can i switch off the parental age rating
/workspace/data/synthesized_audio/Q373.wav,0.76774001121521,what can you tell me about alexa
/workspace/data/synthesized_audio/Q441.wav,0.7868800163269043,what are the terms of use smart t v
/workspace/data/synthesized_audio/Q330.wav,1.366490364074707,how can i connect or disconnect a bluetooth registered device
/workspace/data/synthesized_audio/Q408.wav,1.161348581314087,what can i do if the picture position is incorrect
/workspace/data/synthesized_audio/Q365.wav,1.0009446144104004,how do i download the philip's tv remote app
/workspace/data/synthesized_audio/Q419.wav,1.013423204421997,what can i do if the connection fails
/workspace/data/synthesized_audio/Q381.wav,0.9049134254455566,what is the specification of the screen type
/workspace/data/synthesized_audio/Q378.wav,0.9903171062469482,what are the specifications for turning on the product
/workspace/data/synthesized_audio/Q146.wav,1.2346420288085938,what can you tell me about special keys for apps and internet pages
/workspace/data/synthesized_audio/Q279.wav,1.061439037322998,what to do if google play store is not in the aps row
/workspace/data/synthesized_audio/Q435.wav,0.6925840377807617,what about lightning storms
/workspace/data/synthesized_audio/Q235.wav,0.8442089557647705,how do i set the digital output offset
/workspace/data/synthesized_audio/Q322.wav,1.4743006229400635,how can i select the location on the t v in retail mode settings
/workspace/data/synthesized_audio/Q329.wav,1.3730528354644775,how can i pair a bluetooth registered device with the t v
/workspace/data/synthesized_audio/Q144.wav,0.8799974918365479,how can i change the keyboard layout
/workspace/data/synthesized_audio/Q338.wav,2.2351160049438477,how could i view my photos or play my music and videos from a computer or a n a s network attach storage on my home network
/workspace/data/synthesized_audio/Q097.wav,0.7231457233428955,how can i remove a favorite's list
/workspace/data/synthesized_audio/Q303.wav,0.672020435333252,how can i set the date
/workspace/data/synthesized_audio/Q186.wav,0.8450884819030762,how to set up color enhancement
/workspace/data/synthesized_audio/Q080.wav,0.9472372531890869,how can i switch to mono or stereo
/workspace/data/synthesized_audio/Q347.wav,0.7385208606719971,how can i play a video
/workspace/data/synthesized_audio/Q003.wav,1.2444179058074951,how to get personalized recommendations of streaming services
/workspace/data/synthesized_audio/Q015.wav,0.9326019287109375,how to get an overview of the keys top
/workspace/data/synthesized_audio/Q374.wav,1.016465425491333,what is needed to control the t v with alexa
/workspace/data/synthesized_audio/Q447.wav,0.8819706439971924,what is the copyright of d t s x
/workspace/data/synthesized_audio/Q067.wav,0.8327844142913818,how can i tune to a channel
/workspace/data/synthesized_audio/Q387.wav,1.466395378112793,how can i register the t v to enjoy a range of benefits
/workspace/data/synthesized_audio/Q243.wav,0.7510433197021484,how do i start ambasleep
/workspace/data/synthesized_audio/Q339.wav,1.0354232788085938,how can i browse and play the files on computer
/workspace/data/synthesized_audio/Q349.wav,0.9386663436889648,what can you tell me about browsing video files
/workspace/data/synthesized_audio/Q397.wav,1.3129165172576904,what can i do if the t v doesn't respond to the remote control
/workspace/data/synthesized_audio/Q108.wav,1.2928073406219482,what to do if a device connected with h d m i is not working
/workspace/data/synthesized_audio/Q038.wav,0.8941023349761963,how do i mute or restore sound
/workspace/data/synthesized_audio/Q056.wav,1.0210580825805664,how can i access demo to start a demo movie
/workspace/data/synthesized_audio/Q195.wav,0.7625398635864258,how do i set smoothness
/workspace/data/synthesized_audio/Q420.wav,0.9685609340667725,what can i do if streaming video quality is poor
/workspace/data/synthesized_audio/Q115.wav,1.1073870658874512,how can i power off hdmi devices with the t v
/workspace/data/synthesized_audio/Q078.wav,0.8507530689239502,how can i open the channel options
/workspace/data/synthesized_audio/Q180.wav,1.3922154903411865,how do i set contrast enhancement dynamic enhancement level
/workspace/data/synthesized_audio/Q375.wav,0.8001973628997803,what can you tell me about alexa's skills
/workspace/data/synthesized_audio/Q025.wav,0.8060731887817383,how do i return to the previous menu
/workspace/data/synthesized_audio/Q184.wav,0.7334020137786865,how to set saturation
/workspace/data/synthesized_audio/Q173.wav,1.3563573360443115,how do i turn on and off the automatic picture and movie style setting
/workspace/data/synthesized_audio/Q028.wav,0.72483229637146,how to open the help option
/workspace/data/synthesized_audio/Q213.wav,1.5641214847564697,how do i set up my home theater system with my t v and play five t v speakers
/workspace/data/synthesized_audio/Q169.wav,0.7519481182098389,how do i set the t v image
/workspace/data/synthesized_audio/Q017.wav,0.8762562274932861,how do i start the net flix app
/workspace/data/synthesized_audio/Q262.wav,0.6856832504272461,how to start the aurora app
/workspace/data/synthesized_audio/Q041.wav,1.1402454376220703,how do i check the software information of the remote control
/workspace/data/synthesized_audio/Q281.wav,1.1085026264190674,how can i add a credit card on google play on t v
/workspace/data/synthesized_audio/Q124.wav,1.0473928451538086,what happens if i set optimal auto game
/workspace/data/synthesized_audio/Q287.wav,1.0287201404571533,how can i turn on accessibility short cut
/workspace/data/synthesized_audio/Q211.wav,1.4753797054290771,how do i set up a wireless d t s play fi surround compatible device
/workspace/data/synthesized_audio/Q352.wav,0.7711660861968994,how can i view a photo
/workspace/data/synthesized_audio/Q158.wav,0.9895007610321045,how can i connect a computer to the t v
/workspace/data/synthesized_audio/Q370.wav,0.7544384002685547,how do i set up the settings bar
/workspace/data/synthesized_audio/Q395.wav,1.139096975326538,what can i do if the t v does not turn on
/workspace/data/synthesized_audio/Q096.wav,0.8320572376251221,how can i rename a favorite's list
/workspace/data/synthesized_audio/Q438.wav,1.2157552242279053,what should i do if my t v has moisture levels on the front
/workspace/data/synthesized_audio/Q328.wav,0.7652900218963623,what you can tell about per accessory
/workspace/data/synthesized_audio/Q253.wav,1.1341981887817383,how do i set ambylite to turn off immediately
/workspace/data/synthesized_audio/Q290.wav,0.9896848201751709,how can i software update by myself
/workspace/data/synthesized_audio/Q093.wav,1.101099967956543,how can i select a channel from the favourites list
/workspace/data/synthesized_audio/Q268.wav,1.5631356239318848,how can i watch a rented or purchased movie or t v show in google tv app
/workspace/data/synthesized_audio/Q443.wav,1.5994749069213867,what are the terms h dmi and h d mi definition multimedia interface
/workspace/data/synthesized_audio/Q452.wav,0.9474022388458252,about services offered by third parties
/workspace/data/synthesized_audio/Q292.wav,0.8905513286590576,how can i update from u s b
/workspace/data/synthesized_audio/Q004.wav,0.9940195083618164,how to find quickly a particular application
/workspace/data/synthesized_audio/Q204.wav,0.8386211395263672,how do i set up a i equalizer
/workspace/data/synthesized_audio/Q296.wav,1.4725639820098877,how can i reset all settings value to original t v settings
/workspace/data/synthesized_audio/Q336.wav,0.9531562328338623,how can i view the remote control information
/workspace/data/synthesized_audio/Q245.wav,0.703411340713501,how do i set brightness
/workspace/data/synthesized_audio/Q020.wav,1.146308422088623,how to open the quick menu with common t v functions
/workspace/data/synthesized_audio/Q228.wav,0.780580997467041,how do i set up control volume
/workspace/data/synthesized_audio/Q325.wav,1.182997703552246,how can i set logos and banner in retail mode settings
/workspace/data/synthesized_audio/Q150.wav,1.1566612720489502,how can i remove the u s b storage device safely
/workspace/data/synthesized_audio/Q295.wav,0.91330885887146,how can i reinstall t v
/workspace/data/synthesized_audio/Q070.wav,0.6887352466583252,what is lock channel
/workspace/data/synthesized_audio/Q095.wav,1.546537160873413,how can i add a consecutive range of channels to a favorites list in one go
/workspace/data/synthesized_audio/Q274.wav,1.2140088081359863,how can i select and install new games apps on t v
/workspace/data/synthesized_audio/Q126.wav,0.7800490856170654,what can you tell me about g sink
/workspace/data/synthesized_audio/Q002.wav,0.7949275970458984,how do i access the homescreen
/workspace/data/synthesized_audio/Q208.wav,1.1869094371795654,how do i set up dts playfi surround wirelessly
/workspace/data/synthesized_audio/Q073.wav,1.0609731674194336,how to lock or unlock channels in a channel list
/workspace/data/synthesized_audio/Q404.wav,1.0886352062225342,what can i do about poor picture quality from a device
/workspace/data/synthesized_audio/Q139.wav,0.7934620380401611,what can you tell me about headphones
/workspace/data/synthesized_audio/Q450.wav,0.7664899826049805,what are kensington's copyrights
/workspace/data/synthesized_audio/Q007.wav,1.2514123916625977,how do i set between google tv mode and basic mode
/workspace/data/synthesized_audio/Q310.wav,0.8181040287017822,how can i set ambient mode
/workspace/data/synthesized_audio/Q182.wav,0.7509710788726807,how to set h d r effect
/workspace/data/synthesized_audio/Q423.wav,1.7522742748260498,what can i do if bluetooth registered audio and video synchronization is not working properly
/workspace/data/synthesized_audio/Q299.wav,0.9406635761260986,what you can tell me about open source license
/workspace/data/synthesized_audio/Q371.wav,1.2320187091827393,how to set up spatial audio sound effect for netflix content
/workspace/data/synthesized_audio/Q259.wav,0.6661560535430908,home speakers
/workspace/data/synthesized_audio/Q448.wav,0.9878058433532715,what is the copyright of dts playfi
/workspace/data/synthesized_audio/Q240.wav,0.7584097385406494,how to set up support your team
/workspace/data/synthesized_audio/Q326.wav,1.6911308765411377,how can i turn on off the demo me or ambilite demo auto start in retail mode settings
/workspace/data/synthesized_audio/Q171.wav,0.9128909111022949,how do i restore the picture style settings
/workspace/data/synthesized_audio/Q393.wav,1.1445682048797607,what can you tell me about t v self diagnose
/workspace/data/synthesized_audio/Q116.wav,0.885498046875,how can i set easylink to sound control
/workspace/data/synthesized_audio/Q247.wav,0.8945436477661133,how do i set up ambasleep audio
/workspace/data/synthesized_audio/Q060.wav,0.8653922080993652,what is the channel list copy feature
/workspace/data/synthesized_audio/Q118.wav,1.0445091724395752,what could you tell me about h d m i ultra h d
/workspace/data/synthesized_audio/Q147.wav,1.4563987255096436,how can i view photos or play musics and videos from a usb flash drive
/workspace/data/synthesized_audio/Q062.wav,1.1449835300445557,how can i check the current version of the channel list
/workspace/data/synthesized_audio/Q269.wav,1.0937886238098145,what to do if google t v is not in the aps row
/workspace/data/synthesized_audio/Q288.wav,1.1830713748931885,are there more accessibility services provided by google
/workspace/data/synthesized_audio/Q383.wav,1.2477941513061523,which display input resolutions are supported only
/workspace/data/synthesized_audio/Q285.wav,1.0025415420532227,how can i turn on high contrast text
/workspace/data/synthesized_audio/Q289.wav,0.8115932941436768,how can i update from internet
/workspace/data/synthesized_audio/Q134.wav,1.0755999088287354,how can enfix the problem sound with loud noise
/workspace/data/synthesized_audio/Q148.wav,1.7756459712982178,what should i do if usb flash drive or u s b hard drive does not appear automatically
/workspace/data/synthesized_audio/Q030.wav,0.8385040760040283,how do i start google assistant
/workspace/data/synthesized_audio/Q165.wav,0.9759180545806885,how to log into t v with email and password
/workspace/data/synthesized_audio/Q233.wav,0.9158718585968018,how do i use digital output leveller
/workspace/data/synthesized_audio/Q417.wav,0.9428348541259766,what can i do if the internet is not working
/workspace/data/synthesized_audio/Q302.wav,0.891272783279419,how can i set the automatic date and time
/workspace/data/synthesized_audio/Q026.wav,0.6353275775909424,apps internet
/workspace/data/synthesized_audio/Q402.wav,0.9941606521606445,what can i do if there's sound but no picture
/workspace/data/synthesized_audio/Q163.wav,1.3616564273834229,how to solve the problem of wireless network not found or distorted
/workspace/data/synthesized_audio/Q342.wav,1.0920627117156982,how can i view most popular files or clear the list
/workspace/data/synthesized_audio/Q021.wav,1.6478137969970703,how do i return to watching t v or stop an interactive t v application
/workspace/data/synthesized_audio/Q189.wav,0.8016707897186279,how to set color control
/workspace/data/synthesized_audio/Q202.wav,1.023118019104004,how do i set up speaker virtualizer
/workspace/data/synthesized_audio/Q035.wav,0.8204126358032227,how to select a channel directly
/workspace/data/synthesized_audio/Q024.wav,1.1781744956970215,how do i return to the previously selected channel
/workspace/data/synthesized_audio/Q315.wav,0.9472601413726807,how can i set the t v switch off timer
/workspace/data/synthesized_audio/Q277.wav,1.0125365257263184,how can i install a new in google play store
/workspace/data/synthesized_audio/Q201.wav,0.9025986194610596,how do i restore personal settings
/workspace/data/synthesized_audio/Q069.wav,0.7595105171203613,how can i go to pervious channel
/workspace/data/synthesized_audio/Q170.wav,0.7820296287536621,how to set an image style
/workspace/data/synthesized_audio/Q125.wav,1.2817246913909912,what happens if i set optimal auto game x x h g pro
/workspace/data/synthesized_audio/Q137.wav,0.9722449779510498,how can i connect to smart phones and tablets
/workspace/data/synthesized_audio/Q231.wav,0.743175745010376,how do i set up e a r c
/workspace/data/synthesized_audio/Q380.wav,0.9235949516296387,what are the reception specifications
/workspace/data/synthesized_audio/Q207.wav,0.7495310306549072,how do i set up t v placement
/workspace/data/synthesized_audio/Q053.wav,0.9405262470245361,how can i adjust the volume without the remote
